TeamId,TeamName,PrivateLeaderboardRank,PrivateLeaderboardScore
7029533,Peng Wang,841.0,0.22305
7029571,Takeshi,3080.0,0.29204
7029596,DruryXu,2498.0,0.23539000000000002
7029599,TensorFrozen,2582.0,0.23722
7029622,hklee,2754.0,0.24325
7029688,机器不学习人学习,820.0,0.22300999999999999
7029717,johnfarm,3402.0,0.3375
7029724,Spytensor,1660.0,0.22594
7029729,Beyond,90.0,0.21865
7029744,Simple Geometry,2858.0,0.25225
7029751,月影の传说,157.0,0.21966999999999998
7029754,Janine,2479.0,0.23539000000000002
7029759,kura19,238.0,0.22068000000000002
7029784,xmystery,1382.0,0.22436999999999999
7029798,TheoCochran,180.0,0.21996
7029806,Hope,115.0,0.21911
7029823,越做特征分越低📉📉📉,164.0,0.21975999999999998
7029834,duckmoll,2991.0,0.26406999999999997
7029836,stocket scientist🚀🌙,2812.0,0.24783000000000002
7029860,Kelly Lin,3094.0,0.29451
7029888,simle-breath,1170.0,0.2235
7029891,Daehee Han,296.0,0.22116
7029912,owruby,2105.0,0.22843000000000002
7029916,Hantian Zheng,8.0,0.20126
7029951,Haojie,1239.0,0.22396
7029965,Yunseong Hwang,2254.0,0.23206
7029978,Xudong Wang,174.0,0.21983000000000003
7029982,bear is never slave,454.0,0.22209
7030012,yucca,1988.0,0.22813000000000003
7030055,minemine12345678,3705.0,0.70918
7030111,Lequn Zhang,3171.0,0.30554000000000003
7030144,Lu Zheng,579.0,0.22230999999999998
7030189,Saber,272.0,0.22099000000000002
7030200,joef,693.0,0.22259
7030210,handk,950.0,0.22326
7030258,MENG LU,562.0,0.22230999999999998
7030290,Viji,3006.0,0.26927
7030335,Kaggoo,2955.0,0.25649
7030348,Nikit Sharma,3350.0,0.3375
7030404,JiangTT,1011.0,0.22336999999999999
7030444,Perfect Is Shit,2715.0,0.24188
7030500,Nicolas Borbit,1304.0,0.22411
7030516,ASHVIN,2401.0,0.23514000000000002
7030582,huiqin,2672.0,0.24081
7030611,RyotaLowCode,1224.0,0.22384
7030666,Hablando en data,3290.0,0.33407
7030676,Vecheslav Eremeev,2793.0,0.24678000000000003
7030698,Mickael_Omk,54.0,0.21766
7030806,gloriouszy,2631.0,0.23905
7030810,Yasaman Yektaeian,3360.0,0.3375
7030831,volatility,1552.0,0.22536
7030834,Daniela Newton,3062.0,0.28817
7030841,apriori,3368.0,0.3375
7030893,zhaoxh16,2899.0,0.25316
7030900,简单可依赖,2767.0,0.24470999999999998
7030911,Hitmen,3163.0,0.30441
7031020,Wataru Makino,3702.0,0.70918
7031098,animalz,1965.0,0.22803
7031150,Jeff Mills,3158.0,0.30288000000000004
7031181,Oleg Kokorin,133.0,0.21934
7031183,naturalseeker,3001.0,0.26821999999999996
7031213,P_L,3733.0,0.8637799999999999
7031246,ARISE_kaggle,712.0,0.22261999999999998
7031326,0nchi,637.0,0.22230999999999998
7031381,Aditya301112,800.0,0.22296999999999997
7031503,Crunchbot,773.0,0.22289
7031663,观想厅,1345.0,0.22424000000000002
7031665,Artur M,2757.0,0.24356
7031685,MXK,3596.0,0.35574
7031697,K P A C U B O,1056.0,0.22336999999999999
7031716,No Name,2348.0,0.23455
7031755,mohitverma,2679.0,0.24111999999999997
7031824,Anton Pavlov,1839.0,0.2272
7031838,Chuanle Dou,2694.0,0.24188
7031851,ANIBAH,830.0,0.22305
7031956,Vlad Snozyk,298.0,0.22118000000000002
7031990,kojihay,505.0,0.22221
7031999,small_terracotta,3164.0,0.30441
7032020,Ayush,2585.0,0.23728000000000002
7032037,Wenrui Kong,1259.0,0.22401999999999997
7032161,Vata,3136.0,0.29991
7032226,mTvT,2253.0,0.23205
7032234,KNakamuta,3367.0,0.3375
7032297,Enes Zvorničanin,3203.0,0.31148000000000003
7032316,miyataka,3703.0,0.70918
7032352,Anubhav Gupta,2481.0,0.23539000000000002
7032407,Ivan Potapov,2140.0,0.22885
7032493,bliieve,2839.0,0.2506
7032537,Yoach Lacombe,2264.0,0.23231
7032552,HNing,903.0,0.22321999999999997
7032557,sanbarus,1219.0,0.22378
7032687,Bassil Bassiouny,408.0,0.22186
7032691,Artur Fattakhov,2837.0,0.25025
7032718,Jared Nathaniel Chan,1925.0,0.2277
7032722,emileajar42,274.0,0.221
7032731,temkahap,2194.0,0.23031
7032812,Zhongtian,526.0,0.22230999999999998
7032834,Noah-Nnnq-range,231.0,0.22064
7032926,LeonardoSM,2879.0,0.25315
7032956,Sugawarya,227.0,0.2206
7032962,Masayoshi Endo,2345.0,0.23449
7033126,black-scholes and xgboost,2895.0,0.25316
7033193,AnkitRai2203,358.0,0.22149000000000002
7033197,Petro Sidliar,2323.0,0.23393000000000003
7033265,Tang,2772.0,0.24518
7033305,KartikPatnaik,2898.0,0.25316
7033354,Dominik Groenveld,2047.0,0.22826
7033414,Ravi Shah,538.0,0.22230999999999998
7033429,ANINDYA GHOSAL,2926.0,0.25316
7033491,Potential_GoldDiggers,3126.0,0.29901
7033515,slyzszg,1135.0,0.22341
7033551,Nanobar,3383.0,0.3375
7033553,Dmitry Kozlov,1025.0,0.22336999999999999
7033597,Bai Shao,2913.0,0.25316
7033615,Donny M. Adhitama,3708.0,0.70918
7033618,YukhoH,1836.0,0.22716999999999998
7033628,Neub,2965.0,0.25839
7033667,Team Wyatt,3127.0,0.29914
7033669,Desmond,2742.0,0.24211
7033679,colun(non-participation),3137.0,0.29991
7033770,Borja Gómez Solórzano,2249.0,0.23178
7033826,cGonAgu,824.0,0.22304000000000002
7033875,Suresh Biradar,3780.0,1.2901200000000002
7033893,Code Hackery,3150.0,0.30051
7033907,crane,947.0,0.22324000000000002
7033987,SΛGΛN,2698.0,0.24188
7034032,Mick,3618.0,0.38656999999999997
7034089,AKM,1557.0,0.2254
7034117,Ricky Hong,1275.0,0.22408000000000003
7034159,Sunil Mistri,1358.0,0.22430999999999998
7034180,Sourabh Swain,2813.0,0.24804
7034293,SteveNL,3575.0,0.3375
7034329,Kaustubh B Bhargav,2894.0,0.25316
7034499,shivarama,3697.0,0.65315
7034530,Mr_KnowNothing,2896.0,0.25316
7034557,Bala Baskar,3356.0,0.3375
7034659,cyberia,2403.0,0.23514000000000002
7034738,Roman #3,831.0,0.22305
7034787,arntbs,2888.0,0.25316
7034805,Shaohui Wang,2860.0,0.25235
7034824,Aleksander Janczewski,1390.0,0.22444
7034828,Piotr Opiola,3212.0,0.31223
7034835,Meta Learning,2251.0,0.23193000000000003
7034853,Tomi,3271.0,0.32311
7034911,wychwood,224.0,0.22055
7034918,Wei Wang,1693.0,0.2262
7034969,Evert Ruythooren,3237.0,0.31872
7035088,Daniel Benayoun,2829.0,0.24935
7035179,nemoD,3010.0,0.27023
7035191,Denis Borsh,2835.0,0.25024
7035275,Michael Patkin,3226.0,0.31415
7035316,digimagi,1083.0,0.22336999999999999
7035334,aminkagg,2421.0,0.23535
7035367,Andrey Rybin,2825.0,0.2488
7035396,YuxiangGreysonZhou,169.0,0.21982
7035449,Ayman Khalafallah,348.0,0.22149000000000002
7035483,KamiZ,789.0,0.22296999999999997
7035615,0x0x,1198.0,0.22366
7035621,majoraregalia,1516.0,0.22505
7035629,Koltsov Semyon,3371.0,0.3375
7035632,winson,772.0,0.22288000000000002
7035649,John Flaherty,3433.0,0.3375
7035717,Dhkim_active,173.0,0.21983000000000003
7035753,Shah Mahdi Hasan,2871.0,0.25315
7035799,KW-DS-Team,1042.0,0.22336999999999999
7035838,Kenji Kubo,2295.0,0.23325
7035853,zhaonat,975.0,0.22326999999999997
7035896,Wonjun Park🏆,2121.0,0.22863000000000003
7035919,THLUO,1593.0,0.22557
7035950,YoshiKiku,3706.0,0.70918
7036040,Yvonne Teo,1008.0,0.22335
7036119,gycya,524.0,0.22230999999999998
7036149,AbaoJiang,2312.0,0.23373000000000002
7036237,xuefei,2083.0,0.22837
7036242,Xuhui Luo,1249.0,0.22396
7036296,joy wang,1641.0,0.22579000000000002
7036396,LP space,1043.0,0.22336999999999999
7036416,anonamename,1564.0,0.22541999999999998
7036427,Sebastian Camberos,3027.0,0.2774
7036468,Juan Eduardo Smith,3254.0,0.31889
7036482,zukachan,2936.0,0.25361
7036528,g_wzrd,3599.0,0.36306
7036639,Philip Pankaj,1958.0,0.22798000000000002
7036649,salamanda19,3275.0,0.32393
7036682,Nazym,1622.0,0.22574
7036690,kvzhao,3113.0,0.29741
7036737,onitksh,3089.0,0.29408
7036766,xzllpp,729.0,0.2227
7036901,Stable,1342.0,0.22421999999999997
7036944,Manas7337,3739.0,0.9528700000000001
7037050,Vikas Kumar,535.0,0.22230999999999998
7037109,冯唐易老,2735.0,0.24195
7037121,LittleTiger,2417.0,0.2353
7037182,joju shaji,3318.0,0.3375
7037221,James Chong,3377.0,0.3375
7037415,Anton Zabolotsky,2137.0,0.2288
7037438,Piotr Antoniak,885.0,0.22315
7037584,wangbob,3375.0,0.3375
7037590,Dai Cong,816.0,0.223
7037617,Edmund Sun,478.0,0.22216999999999998
7037621,SHIJING CAI,1261.0,0.22404000000000002
7037739,toshinari tanaka,3097.0,0.29491
7037827,Simon Huang,3111.0,0.2974
7037868,Nikita Lazarionok,332.0,0.22149000000000002
7037875,Harijs Ceriņš,249.0,0.22083000000000003
7037921,JJlin1307,3054.0,0.28633000000000003
7038050,LeanGlider,3408.0,0.3375
7038068,melody,3322.0,0.3375
7038154,Tom Rodenhagen,3694.0,0.6462899999999999
7038210,Kibeom Kim,3234.0,0.31654
7038268,Xcodedd,2674.0,0.24086999999999997
7038436,Sujith K Nair,3361.0,0.3375
7038438,RustyB,1947.0,0.22788000000000003
7038539,AdamBurgess,2814.0,0.24805
7038560,validmodel,1050.0,0.22336999999999999
7038624,Vasiliy,58.0,0.21777
7038705,Jasper1274,3098.0,0.29607
7038769,ilearning99,2667.0,0.2406
7038810,motherHunter,2695.0,0.24188
7038837,ruchirprasad,3588.0,0.34154
7038873,Ryo,1535.0,0.22523
7038917,Being Artificial,3396.0,0.3375
7038929,Kartik Khandelwal,2510.0,0.23544
7038962,Hüseyin Gündüz,324.0,0.22139
7038966,martino bernasconi,2340.0,0.2344
7039016,Rise Like A Rocket,1148.0,0.22341
7039070,Ernnnn,3759.0,1.04841
7039080,Olympus,3362.0,0.3375
7039132,Ahmad Alshehri,3548.0,0.3375
7039144,我是fw,136.0,0.21938000000000002
7039158,FeatureEngineering cannot save the world,1074.0,0.22336999999999999
7039272,sekenn,344.0,0.22149000000000002
7039300,Moose Scorpion,1329.0,0.22416999999999998
7039319,Just a Data Scientist in Training,60.0,0.21781
7039355,何も分からない(PB0.204 LGBM*2),1591.0,0.22555999999999998
7039363,PantsOfLuck,1293.0,0.2241
7039365,Ri.PowerJin,3710.0,0.70918
7039407,Kalsea,490.0,0.22221
7039513,Shiny Go,2020.0,0.22826
7039534,Stem,3165.0,0.30441
7039536,DanishShrestha,3662.0,0.51954
7039662,miguel perez,2106.0,0.22844
7039664,Alexander Acosta,2342.0,0.23444
7039711,SONG,1720.0,0.22634
7039769,lazyterence,2573.0,0.23676
7039847,Takuya Kobayashi,2904.0,0.25316
7039906,Diego Risco,2808.0,0.24756999999999998
7040015,Chiranjeev,3709.0,0.70918
7040071,Sillymistake,1804.0,0.22699
7040246,yfboys,1471.0,0.22487
7040368,ChaofengWu,2834.0,0.25015
7040467,Wall_Street_Wizards,2740.0,0.24203000000000002
7040471,Hwc-c,599.0,0.22230999999999998
7040665,Damoon Shahhosseini,3044.0,0.28402
7040695,umuts,2451.0,0.23539000000000002
7040880,rc95401,403.0,0.22183000000000003
7040924,Tobias Tesch,50.0,0.21752
7040985,Linar,2086.0,0.22837
7041103,Haenara Shin,1003.0,0.22333000000000003
7041443,Amit Kumar Jaiswal,2925.0,0.25316
7041474,Alencar,2780.0,0.24586
7041596,Disco Labs,3174.0,0.30619
7041607,jcardente,3573.0,0.3375
7041645,isaac in,551.0,0.22230999999999998
7041744,James Requa,3297.0,0.3375
7041834,Ryo Jono,2487.0,0.23539000000000002
7041905,angrypark,3773.0,1.11402
7042026,Hoyun Jeong,80.0,0.21841999999999998
7042096,XH Zhang,836.0,0.22305
7042220,CurtisXiao,3274.0,0.32371
7042229,Autumnn,2124.0,0.22866999999999998
7042275,myaun,2208.0,0.23069
7042290,AyushK,1716.0,0.22629000000000002
7042306,Merah Putih,2269.0,0.23251999999999998
7042309,taka_o,3620.0,0.39108000000000004
7042430,fastso,2458.0,0.23539000000000002
7042483,claudiu,2165.0,0.22933
7042490,hosokawa toru,3073.0,0.29024
7042572,Ammar Alhaj Ali,1330.0,0.22419
7042588,Nagaoka(Team Shiny),1349.0,0.22426
7042589,A S Raghu Bhooshan,3293.0,0.33607
7042642,YongYan95,2788.0,0.24629
7042714,hashimoto,1380.0,0.22435
7042796,Kochalife,2491.0,0.23539000000000002
7042935,中国,3250.0,0.31889
7043426,ConnorShawn,2058.0,0.22826
7043609,Bayes,533.0,0.22230999999999998
7043829,Mazou,372.0,0.2216
7043837,Vlad Gusev,3639.0,0.4513
7043844,Anton Chernysh,2470.0,0.23539000000000002
7043861,MansKa,422.0,0.22193000000000002
7043889,James Villa,1360.0,0.22433000000000003
7044018,susuky,2123.0,0.22865
7044074,Santiago Mota,1195.0,0.22364
7044083,Abstr Phil,3612.0,0.37856999999999996
7044084,Manuel Campos,184.0,0.22004
7044172,quantumgeek,2022.0,0.22826
7044179,Catch Bat,921.0,0.22323
7044187,LucaMTB,1035.0,0.22336999999999999
7044315,ranjan raj,3198.0,0.31073
7044332,Ekaterina Dranitsyna,2394.0,0.23512
7044431,Leo Regulus,2221.0,0.23091
7044575,Benjamin Garzon,2429.0,0.23536999999999997
7044727,ADAM,2671.0,0.2408
7044732,Dr. Knope,1169.0,0.2235
7044842,Junichiro Morita,514.0,0.22228
7044932,FoReveRoF,234.0,0.22064
7044984,Adriano Passos,497.0,0.22221
7045028,GreedIsGood,673.0,0.22253
7045096,pittrader,3401.0,0.3375
7045105,AdityaVikramSingh,1084.0,0.22336999999999999
7045129,korpan.d,2738.0,0.24201
7045189,Ascetic,2586.0,0.2373
7045293,denis,42.0,0.21699000000000002
7045305,Hiroaki Shinkawa,2379.0,0.23506999999999997
7045337,Xue Weijin,2910.0,0.25316
7045362,mewmew,2152.0,0.22905
7045365,Lieuwe Hoekstra,3390.0,0.3375
7045458,My cat's name is Gaston,368.0,0.22158000000000003
7045478,Bryan Arnold,2097.0,0.22837
7045669,Nikolay Pismenniy,1120.0,0.22341
7045674,Fisch,1618.0,0.22574
7045698,guyko,3013.0,0.2716
7045725,Hamza Shabbir Bhatti,3671.0,0.54335
7045755,IonDrive,2237.0,0.23146999999999998
7045757,changwoomon,352.0,0.22149000000000002
7045882,saurk,1460.0,0.22483000000000003
7046008,A999,1915.0,0.22763000000000003
7046011,uh,3428.0,0.3375
7046037,Never before has a boy wanted more,2043.0,0.22826
7046079,Mike Sad,495.0,0.22221
7046127,YiYuan,679.0,0.22255999999999998
7046167,Reg Edwards,3093.0,0.29451
7046233,dominikjacekbogucki,3066.0,0.2887
7046239,egdelwonKsIataD,499.0,0.22221
7046283,laxman kusuma,1028.0,0.22336999999999999
7046362,manualrg,2555.0,0.2364
7046385,gklm,2375.0,0.23504
7046404,Alexander Scarlat MD,2972.0,0.25932
7046407,Alexey Kuchaev,3071.0,0.28954
7046507,Punya Swaroop Sirigiri,3233.0,0.31604
7046543,MatBosch,2704.0,0.24188
7046552,Lisa Yu,3381.0,0.3375
7046578,John Macgillivray,53.0,0.2176
7046638,ryo-ichi,3101.0,0.29643
7046657,Minxin Zhang,1672.0,0.22598000000000001
7046699,Ducks,3624.0,0.39802
7046704,alee,3000.0,0.26811999999999997
7047005,haki namz,1369.0,0.22435
7047127,"Alger, Yang",1619.0,0.22574
7047188,William Green,3197.0,0.31073
7047230,yoshida,2096.0,0.22837
7047303,Ace,2005.0,0.22826
7047421,Optiveroos,3146.0,0.30017
7047426,taka,839.0,0.22305
7047444,ct0528,539.0,0.22230999999999998
7047591,Zachary Ружинов,258.0,0.22088000000000002
7047639,Yash Gupta,1494.0,0.22487
7047645,Anurag Trivedi,635.0,0.22230999999999998
7047672,DDD,3040.0,0.28311
7047697,广告位招租,2622.0,0.23892
7047701,ozan kara,3231.0,0.31567
7047771,keyjun,1214.0,0.22375
7047792,Tah,2036.0,0.22826
7047815,jianhan,2900.0,0.25316
7047836,akj050,2444.0,0.23539000000000002
7047953,DNG,2889.0,0.25316
7047982,AymanJemel,2313.0,0.23374
7048008,Weimin Wang,192.0,0.22016
7048262,Kazumitsu Sakurai,1257.0,0.22401
7048264,ily_mak,1134.0,0.22341
7048296,gaaaami,52.0,0.21755
7048318,Nazuna715,1705.0,0.22628
7048387,Takeshi Kanmae,850.0,0.22305999999999998
7048418,Shen Wang,1387.0,0.22443000000000002
7048433,Igor Borodin,3024.0,0.27573000000000003
7048562,Li Yichen,2234.0,0.23126999999999998
7048607,Keisuke Chikami,1041.0,0.22336999999999999
7048726,Sebastian Nguyen,3299.0,0.3375
7048813,maliang,733.0,0.22271
7048828,Deepanshu Jindal,2545.0,0.23601
7048860,thinh5,3649.0,0.47116
7049087,RicMarchao,3593.0,0.34963
7049176,BlackBox,2531.0,0.23564000000000002
7049271,ThanhLuong,233.0,0.22064
7049279,Chiu Park Chuan,3797.0,2.2665900000000003
7049454,tomy4reel,3017.0,0.27333
7049485,Krishna More,3370.0,0.3375
7049525,GodGod3,442.0,0.22203
7049562,Ouessant,801.0,0.22296999999999997
7049632,Kuntal,601.0,0.22230999999999998
7049646,Soheil★Star,3665.0,0.52866
7049660,112,2153.0,0.22913000000000003
7049727,diffent.com,2992.0,0.26439
7049788,Antonio de Jesús Campos Rodríguez,3238.0,0.31883
7049860,Kokas,2244.0,0.23174
7049873,journeyahead,2016.0,0.22826
7049910,srishti kumar,2950.0,0.25565
7050031,Sabestin Nadar,2902.0,0.25316
7050047,Chia-Ta Tsai,2434.0,0.23536999999999997
7050065,codefluence,2548.0,0.23604
7050082,TMDS,2108.0,0.22854000000000002
7050284,cup3,3199.0,0.31073
7050304,Matthias Dermutz,3177.0,0.30651999999999996
7050313,devSauron,3218.0,0.3129
7050317,Sean Creamer,2903.0,0.25316
7050350,Thom Wilkinson,3296.0,0.3375
7050423,ahmadasadi00,170.0,0.21982
7050483,YangZhang,2850.0,0.25154
7050499,Kazuki Ikeda,2185.0,0.23016
7050531,sushi,894.0,0.22316999999999998
7050544,taniman,2186.0,0.23016999999999999
7050562,Vitor Hugo de Lucca,707.0,0.22259
7050584,Adventurous Traveller,3592.0,0.34858
7050736,KhanhVD,1767.0,0.22668000000000002
7050765,Alireza21,3154.0,0.30096999999999996
7050771,hiro59,1101.0,0.22338000000000002
7051035,ZhangMingchen,229.0,0.22063000000000002
7051111,forainy,3372.0,0.3375
7051190,increase,1286.0,0.22408000000000003
7051241,Idris Bey,3392.0,0.3375
7051445,Nezuko!!!,704.0,0.22259
7051541,Raj Gandhi,2547.0,0.23603000000000002
7051544,Divyaprabha,2023.0,0.22826
7051601,Igor Svystun,3005.0,0.26915
7051705,Wenxiao Sun,534.0,0.22230999999999998
7051764,igor_yaroshenko,3382.0,0.3375
7051782,ZhenghangXie,488.0,0.2222
7051823,中本會,2815.0,0.24811999999999998
7052080,Eduard Pegza,3099.0,0.29625999999999997
7052083,Ritesh Sinha,3783.0,1.35401
7052163,Ayush Anand01,3302.0,0.3375
7052164,dieselll3,273.0,0.22099000000000002
7052222,yiminglii,3658.0,0.5028199999999999
7052257,yimacs,2202.0,0.23056
7052320,Nova Scientia,2703.0,0.24188
7052432,Rshad Zhran,2513.0,0.23544
7052434,Jufeng Lu,1957.0,0.22795
7052470,Daryna Dzhulay,3081.0,0.29222
7052494,mvictor96,3374.0,0.3375
7052498,Sergey Zhitansky,1145.0,0.22341
7052501,Mark CT,1967.0,0.22804000000000002
7052625,Rahul Hemananth,3410.0,0.3375
7052681,Jerry Improvise,3784.0,1.49797
7052726,JesseFo,404.0,0.22183000000000003
7052745,William J. Burns,1312.0,0.22414
7052846,Vicens Gaitan,1553.0,0.22537
7052908,kotatsu,1154.0,0.22341
7052970,lcy19991113,938.0,0.22323
7053039,STFD,3792.0,1.7970400000000002
7053118,Ashuto7h,3664.0,0.52856
7053128,Sergey Mayorov,3457.0,0.3375
7053142,Marek Nurzynski,1465.0,0.22486
7053179,FamilyTeam,2358.0,0.23478000000000002
7053195,bri_Flex,3745.0,0.99587
7053221,Zhi Qian,2080.0,0.22837
7053243,Sam Maule,639.0,0.22230999999999998
7053281,Suvadeep Nandi Roy,3442.0,0.3375
7053337,Daniel Becker,1430.0,0.22471999999999998
7053345,mish,2216.0,0.2309
7053436,t,1936.0,0.22776999999999997
7053457,JohnW,605.0,0.22230999999999998
7053460,Winde,1540.0,0.22525
7053475,dongdongtu,867.0,0.22309
7053488,ankit maurya,1750.0,0.22653
7053527,vion,2957.0,0.25675
7053536,pupilshuo,399.0,0.22179000000000001
7053564,Thomastar,2408.0,0.2352
7053707,sled,2874.0,0.25315
7053830,BenjaminGowan,3028.0,0.27792
7053857,ryu,225.0,0.22055999999999998
7053949,Alexey Mogilnikov,1897.0,0.22751999999999997
7054033,D.R,3202.0,0.31146999999999997
7054055,JamesSchuback,3236.0,0.31835
7054111,Shorting the Dip,1408.0,0.22458000000000003
7054150,Jeremy,1340.0,0.22421999999999997
7054166,Filip Georgiev,1761.0,0.22662
7054187,Abhinav,1801.0,0.22695
7054268,sean toroghi,3316.0,0.3375
7054331,narsil,2288.0,0.23308
7054448,kanamun3,64.0,0.21796
7054472,TheQuantRainbow,1315.0,0.22416
7054507,Jeffery,968.0,0.22326999999999997
7054525,Mikhail MarinA,3140.0,0.29991
7054586,Yifei Gu,1862.0,0.22728
7054588,Sigma_titan,2994.0,0.2661
7054593,Marcelo Bastos,3213.0,0.31259000000000003
7054728,changtaoyin,3063.0,0.28819
7054744,Hao0o0o,411.0,0.22188000000000002
7054756,YMK,930.0,0.22323
7054781,Parth Pahwa,2843.0,0.25082
7054849,yuhai,1365.0,0.22435
7054933,JuiJui,2561.0,0.23665
7055245,hjklnmm,3300.0,0.3375
7055258,Kasumi Okabe,3711.0,0.70918
7055486,Asrith,3151.0,0.30063
7055705,Masoud Farivar,1029.0,0.22336999999999999
7055774,hmurase,3657.0,0.49173999999999995
7055823,Vishnu Devalla,2878.0,0.25315
7056000,WangMH,232.0,0.22064
7056094,冯博小迷弟&KT,9.0,0.20238
7056307,Rami,3389.0,0.3375
7056362,Kusuma B,3301.0,0.3375
7056388,Lam Tuan Anh,2827.0,0.24918
7056428,FengnanZhao,3121.0,0.29814
7056466,Tom Calamai,2989.0,0.26319000000000004
7056680,Pika Leshan,1199.0,0.22366
7056690,Aragaki Yui,29.0,0.21591999999999997
7056713,soul,2653.0,0.23975
7056723,Ricardo Naya Arboleya,2962.0,0.25799
7056793,Praveen Adepu,1183.0,0.22357
7056831,Thomas M Thoppil,1976.0,0.2281
7057001,[ods.ai] Dmitriy Ershov,68.0,0.21806999999999999
7057120,Chunyu Tan,3742.0,0.96183
7057153,Elliot,553.0,0.22230999999999998
7057267,Bears_42,953.0,0.22326999999999997
7057306,思玫 何,886.0,0.22315
7057334,John Scaife,2070.0,0.2283
7057384,Dr. Eshaa Mohammed Alkhalifa,3595.0,0.3543
7057385,MT,185.0,0.22005
7057441,M^3,3465.0,0.3375
7057731,Martín Barriento,2646.0,0.2396
7057785,Haowei Lou,3167.0,0.30458
7057879,kenalien,3743.0,0.97767
7057911,Jiangyou,2589.0,0.23735
7058060,Liu Haixu,795.0,0.22296999999999997
7058121,Rodbarest,3068.0,0.2889
7058150,Bhavesh Kumar,1712.0,0.22628
7058395,Maksym Titov,3798.0,2.69644
7058441,Harrison Jones,3686.0,0.6060300000000001
7058534,C L Davies,2241.0,0.23165999999999998
7058552,Jing Guo,183.0,0.21998
7058613,alijs,251.0,0.22084
7058717,Mitrofanov Dmitry,764.0,0.22285
7058757,Phil Lee,134.0,0.21935
7058762,Reeks of Volatility,226.0,0.22058000000000003
7058766,Mark Ripma,2385.0,0.23508
7058790,TWPB,2180.0,0.22996
7058808,Francisco Lopez,2770.0,0.24495
7058835,Ennube Data Team,1550.0,0.22533000000000003
7058847,Gurkan Ozkan,1177.0,0.22353
7059047,rocken,2749.0,0.24236
7059288,Dr.Gao,2338.0,0.23435999999999998
7059385,Binh Nguyen,1485.0,0.22487
7059403,Zhu_cold,2693.0,0.24188
7059590,hatatani,2018.0,0.22826
7059636,HoXu,3148.0,0.30038000000000004
7059671,poyo010_,3713.0,0.70918
7059672,YALICKJ,1022.0,0.22336999999999999
7059682,Hyperion,3581.0,0.3375
7059710,pzspec,1769.0,0.2267
7059844,bmanion,906.0,0.22321999999999997
7059985,Aggelos G,2562.0,0.23665999999999998
7059996,Vadim Soin,2107.0,0.22853
7060146,Pranshu Jain,3757.0,1.04387
7060257,Kush Kulshrestha,3559.0,0.3375
7060697,bestmollyever,2655.0,0.23975
7060799,Jaskirat Singh,969.0,0.22326999999999997
7060844,AnthonyM,3142.0,0.29991
7060931,vanAmsen,2909.0,0.25316
7060959,zhangjianliang,2566.0,0.23669
7061003,water,2998.0,0.26707
7061155,幼儿园大班生,2551.0,0.23625
7061159,Mingyu Hao,1037.0,0.22336999999999999
7061184,anatoly,2930.0,0.25361
7061196,chidi,3295.0,0.3375
7061267,DogeDoge,542.0,0.22230999999999998
7061324,P.Aliaksandr.P.,550.0,0.22230999999999998
7061379,Nigel A. R. Henry,3030.0,0.2786
7061395,Alex Kozlov,2669.0,0.24072
7061587,petrol,3712.0,0.70918
7061593,MartinVolk,3604.0,0.37101999999999996
7061648,Stepan Ponomarev,1469.0,0.22487
7061698,just uberfitting,2931.0,0.25361
7062024,Wu XiangM,2865.0,0.25273
7062045,Rajat,1774.0,0.22671999999999998
7062051,Pratik Poudel,1185.0,0.22358000000000003
7062075,Zen,2618.0,0.23881999999999998
7062229,AbZareei,1209.0,0.2237
7062290,JiangShaoYin,1242.0,0.22396
7062295,KaMa,743.0,0.22275999999999999
7062305,Randy Boyes,3386.0,0.3375
7062333,Dmitry Vavilov,2389.0,0.2351
7062346,Amish Trivedi,3385.0,0.3375
7062412,Damian Baboolal,318.0,0.22138000000000002
7062570,nakayasu,2450.0,0.23539000000000002
7062710,nymfree,1978.0,0.2281
7062763,Facundo_GP,2660.0,0.24009
7062782,samshipengs,2677.0,0.24101999999999998
7062784,MarianiAndrea,2880.0,0.25316
7062858,Jay Vogel,1368.0,0.22435
7062925,Jesse,3404.0,0.3375
7062989,Kemal Tulum,611.0,0.22230999999999998
7063194,Prirmandade,2911.0,0.25316
7063239,activealpha,1894.0,0.22751999999999997
7063290,mihtw,1683.0,0.2261
7063321,dlap,2130.0,0.22874
7063355,Eleanor K,307.0,0.22127
7063541,Tkin,2002.0,0.22826
7063544,QuietMorning,1961.0,0.228
7063555,gunduzu,1799.0,0.22694
7063627,liyang.chen,1218.0,0.22376999999999997
7063800,mANDy,1933.0,0.22774
7063805,Ivan #2,2611.0,0.23838
7063815,Peiyi Chen,2939.0,0.25364000000000003
7063826,Felipe Loque,1168.0,0.22348
7063850,itodreamer,3509.0,0.3375
7063933,damako_AI,291.0,0.22111999999999998
7064056,George Gergues,3397.0,0.3375
7064311,9hz,283.0,0.22107
7064399,wagmi 📈,2366.0,0.23492
7064597,Angadpreet Nagpal,3394.0,0.3375
7064603,umepoyo,2054.0,0.22826
7064711,AVINASHA ILAKAL,3471.0,0.3375
7064756,lala1hao,2820.0,0.24835
7064888,Panfeng007,270.0,0.22098
7065207,omar hammemi,2214.0,0.23085999999999998
7065613,Tenzi,308.0,0.22128
7065643,hyewon328,3692.0,0.63534
7065697,Guhapriya Dharmaraj,3756.0,1.03166
7065782,FAI,1664.0,0.22595
